start_time,end_time,duration_periods,duration_hours,max_price,min_price,avg_price,total_revenue,start_price,end_price,peak_time,start_hour,start_month,start_year,duration_category
2021-10-04 17:00:00,2021-10-04 17:00:00,1,0.5,15100.0,15100.0,15100.0,7550.0,15100.0,15100.0,2021-10-04 17:00:00,17,10,2021,<30min
2021-10-04 17:30:00,2021-10-04 17:30:00,1,0.5,15100.0,15100.0,15100.0,7550.0,15100.0,15100.0,2021-10-04 17:30:00,17,10,2021,<30min
2021-10-11 14:55:00,2021-10-11 14:55:00,1,0.5,1000.02,1000.02,1000.02,500.01,1000.02,1000.02,2021-10-11 14:55:00,14,10,2021,<30min
2021-10-15 08:10:00,2021-10-15 08:10:00,1,0.5,15100.0,15100.0,15100.0,7550.0,15100.0,15100.0,2021-10-15 08:10:00,8,10,2021,<30min
2021-10-18 13:40:00,2021-10-18 13:40:00,1,0.5,15096.0,15096.0,15096.0,7548.0,15096.0,15096.0,2021-10-18 13:40:00,13,10,2021,<30min
2021-10-20 05:05:00,2021-10-20 05:05:00,1,0.5,15100.0,15100.0,15100.0,7550.0,15100.0,15100.0,2021-10-20 05:05:00,5,10,2021,<30min
2021-10-20 05:30:00,2021-10-20 05:30:00,1,0.5,15100.0,15100.0,15100.0,7550.0,15100.0,15100.0,2021-10-20 05:30:00,5,10,2021,<30min
2021-11-04 18:40:00,2021-11-04 18:40:00,1,0.5,13000.0,13000.0,13000.0,6500.0,13000.0,13000.0,2021-11-04 18:40:00,18,11,2021,<30min
2021-11-08 09:35:00,2021-11-08 09:35:00,1,0.5,15100.0,15100.0,15100.0,7550.0,15100.0,15100.0,2021-11-08 09:35:00,9,11,2021,<30min
2021-11-10 15:50:00,2021-11-10 15:50:00,1,0.5,10235.89,10235.89,10235.89,5117.945,10235.89,10235.89,2021-11-10 15:50:00,15,11,2021,<30min
2021-11-11 11:25:00,2021-11-11 11:25:00,1,0.5,1379.83,1379.83,1379.83,689.915,1379.83,1379.83,2021-11-11 11:25:00,11,11,2021,<30min
2021-11-11 11:55:00,2021-11-11 12:05:00,3,1.5,15100.0,1465.75,9228.746666666666,13843.119999999999,15100.0,1465.75,2021-11-11 11:55:00,11,11,2021,1-2h
2021-11-11 13:35:00,2021-11-11 13:40:00,2,1.0,13495.02,1469.01,7482.015,7482.015,1469.01,13495.02,2021-11-11 13:40:00,13,11,2021,30min-1h
2021-11-11 13:50:00,2021-11-11 14:05:00,4,2.0,13000.0,2854.66,7481.8525,14963.705,13000.0,3000.0,2021-11-11 13:50:00,13,11,2021,1-2h
2021-11-11 14:15:00,2021-11-11 14:35:00,5,2.5,3330.55,1465.75,2145.56,5363.9,3330.55,1465.75,2021-11-11 14:15:00,14,11,2021,2-4h
2021-11-11 14:45:00,2021-11-11 15:00:00,4,2.0,1469.01,1465.75,1468.1950000000002,2936.3900000000003,1465.75,1469.01,2021-11-11 14:50:00,14,11,2021,1-2h
2021-11-11 15:15:00,2021-11-11 15:15:00,1,0.5,1469.01,1469.01,1469.01,734.505,1469.01,1469.01,2021-11-11 15:15:00,15,11,2021,<30min
2021-11-11 17:30:00,2021-11-11 17:30:00,1,0.5,1082.46,1082.46,1082.46,541.23,1082.46,1082.46,2021-11-11 17:30:00,17,11,2021,<30min
2021-11-15 16:25:00,2021-11-15 16:25:00,1,0.5,15100.0,15100.0,15100.0,7550.0,15100.0,15100.0,2021-11-15 16:25:00,16,11,2021,<30min
2021-11-20 22:40:00,2021-11-20 22:40:00,1,0.5,15100.0,15100.0,15100.0,7550.0,15100.0,15100.0,2021-11-20 22:40:00,22,11,2021,<30min
2021-11-21 19:05:00,2021-11-21 19:05:00,1,0.5,5056.93,5056.93,5056.93,2528.465,5056.93,5056.93,2021-11-21 19:05:00,19,11,2021,<30min
2021-11-26 08:00:00,2021-11-26 08:00:00,1,0.5,10703.68,10703.68,10703.68,5351.84,10703.68,10703.68,2021-11-26 08:00:00,8,11,2021,<30min
2021-12-09 16:50:00,2021-12-09 16:50:00,1,0.5,1132.82,1132.82,1132.82,566.41,1132.82,1132.82,2021-12-09 16:50:00,16,12,2021,<30min
2021-12-09 17:55:00,2021-12-09 18:10:00,4,2.0,10177.59,10177.59,10177.59,20355.18,10177.59,10177.59,2021-12-09 17:55:00,17,12,2021,1-2h
